farm_id,county,district,species,production,capacity,x,y,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30
1850,Allegheny,Oldmans,chicken,broiler_2,2052,460360.5159,4655448.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,Allegheny,Union,chicken,broiler_2,1010,453311.7082,4642875.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,Fulton,Mountain Lakes,chicken,broiler_1,3899,407968.6817,4669728.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,Indiana,Lakewood,chicken,broiler_2,1655,460349.9958,4688089.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,Fulton,Somers Point,duck,organic,696,434425.0497,4634356.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,Blair,Denville,duck,conventional,16005,391884.8216,4662541.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,Blair,Carlstadt,chicken,broiler_1,6050,403480.8288,4663916.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,Allegheny,Brigantine,duck,conventional,16390,457142.2664,4647961.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,Blair,Walpack,duck,conventional,15183,406374.3112,4632073.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,Lancaster,Far Hills,duck,conventional,15498,418236.4143,4688947.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,Susquehanna,Cranford,duck,conventional,17022,451180.1195,4636214.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,Fulton,Chesilhurst,chicken,broiler_2,1332,433392.4414,4630387.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,Susquehanna,Amwell,chicken,broiler_2,1735,454825.3994,4638799.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,Lancaster,Lansdale,duck,conventional,14734,419557.4326,4690160.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,Fulton,Mountain Lakes,chicken,broiler_2,1348,413497.47,4673252.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,Fulton,Amboy,chicken,broiler_2,856,410565.3193,4624802.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,Lancaster,Lansdale,duck,conventional,17140,423992.3676,4683834.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,Fulton,Green Lane,duck,organic,1114,443426.9956,4634787.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,Lancaster,Emerson,duck,conventional,17613,436714.1345,4688831.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,Allegheny,Union,chicken,broiler_1,5776,455468.5285,4642728.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,Allegheny,Oldmans,chicken,broiler_2,524,458671.261,4652976.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,Lancaster,Union Beach,duck,conventional,16511,432797.0913,4692099.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,Lancaster,Far Hills,chicken,broiler_1,5587,413116.1357,4688790.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,Blair,Tabernacle,duck,conventional,17330,396592.7238,4640102.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,Blair,Walpack,chicken,broiler_2,1180,408743.1552,4639686.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,Blair,Woodbury Heights,chicken,broiler_1,4950,396922.0141,4651631.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,Blair,New Britain,duck,conventional,16422,399987.4239,4655166.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,Blair,Walpack,chicken,broiler_2,508,404896.3758,4635150.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,Blair,Branchburg,chicken,broiler_2,931,402046.1376,4684291.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,Blair,Carlstadt,duck,organic,944,402565.4318,4661076.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,Lancaster,Alloways Creek,duck,conventional,16812,449515.9149,4695008.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,Lancaster,Alloways Creek,duck,conventional,15075,442954.8183,4689000.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,Lancaster,Raritan,duck,conventional,14252,421818.7677,4694755.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,Lancaster,Branchville,duck,conventional,14353,455760.244,4691440.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,Fulton,Verona,chicken,broiler_2,1069,413770.2779,4623819.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,Allegheny,Long Hill,duck,organic,979,460370.554,4666953.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,Susquehanna,Amwell,duck,organic,778,452543.147,4638500.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,Allegheny,Princeton,duck,conventional,16538,447063.0056,4643975.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,Fulton,Verona,chicken,broiler_2,2313,416378.2096,4624079.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,Allegheny,Marion,duck,organic,745,458506.3441,4660342.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,Fulton,Mountain Lakes,duck,conventional,15675,407581.2339,4676546.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,Allegheny,Orange,duck,conventional,15007,462218.1274,4659090.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,Lancaster,Mantua,duck,organic,1120,445440.0513,4682089.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,Allegheny,Leonia,chicken,broiler_2,1593,459713.5552,4679708.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,Blair,Quinton,duck,conventional,13359,398481.5064,4648989.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,Fulton,Chesilhurst,chicken,broiler_2,773,433404.8087,4633346.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,Lancaster,Lansdale,duck,organic,414,427626.4562,4683360.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,Blair,Quinton,chicken,broiler_2,2146,405699.648,4649167.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,Blair,Walpack,duck,organic,437,403625.9799,4639035.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,Lancaster,Emerson,duck,conventional,15527,433795.8298,4685048.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,Fulton,Verona,duck,conventional,15188,418024.4604,4624622.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,Lancaster,Branchville,duck,conventional,17103,450706.4964,4690533.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,Lancaster,Lansdale,chicken,broiler_2,2057,424129.5907,4690419.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1903,Fulton,Gloucester City,duck,conventional,14677,424931.4753,4628641.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,Allegheny,Toms River,duck,conventional,16077,457740.1818,4677825.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,Blair,Quinton,chicken,broiler_2,1658,405577.8754,4642363.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,Lancaster,Kearny,chicken,broiler_2,843,407648.9477,4692827.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,Blair,Carlstadt,chicken,broiler_2,2038,401751.8497,4664612.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,Allegheny,Durham,chicken,broiler_1,4705,454424.6238,4647144.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,Lancaster,Alloways Creek,chicken,broiler_1,6754,446010.2608,4694645.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,Blair,Carlstadt,duck,conventional,17108,403764.0455,4670189.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,Blair,Carlstadt,duck,conventional,15196,402640.4427,4662055.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,Susquehanna,Cranford,duck,conventional,15384,448133.4712,4631522.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,Blair,Quinton,chicken,broiler_1,4401,399554.9676,4650358.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,Blair,Harmony,duck,conventional,16401,394632.6284,4644277.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,Susquehanna,Amwell,chicken,broiler_2,1538,453536.5838,4638459.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,Allegheny,Orange Village,duck,conventional,15722,447981.329,4638187.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,Lancaster,Lansdale,duck,conventional,15806,428892.7896,4680614.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1918,Lancaster,Tuckerton,chicken,broiler_2,1305,416022.6162,4683690.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,Blair,Woodbury Heights,chicken,broiler_1,6769,396216.718,4654261.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,Blair,Woodbury Heights,chicken,layer,19417,396197.6363,4651240.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,Lancaster,Alpine,duck,organic,1133,411798.4823,4694326.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,Blair,Branchburg,duck,conventional,15250,396690.0575,4677183.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,Susquehanna,Cranford,duck,conventional,16651,449775.7162,4634095.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,Fulton,Alpha,duck,conventional,15786,414833.6291,4631386.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,Fulton,Gloucester City,chicken,broiler_2,1447,430512.1238,4629749.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,Fulton,Verona,chicken,broiler_2,1208,412765.0638,4624355.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,Allegheny,Toms River,chicken,broiler_2,1932,465035.1064,4677429.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,Blair,Jefferson,chicken,broiler_2,1182,394022.2099,4672087.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,Lancaster,Lansdale,duck,conventional,13729,424668.5374,4687579.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,Allegheny,Marion,duck,conventional,13933,456049.8891,4661185.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931,Fulton,Rochelle Park,duck,conventional,15013,411287.8989,4674011.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932,Blair,Jefferson,chicken,broiler_2,1549,394722.1847,4672850.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,Allegheny,Toms River,duck,conventional,17885,461753.3323,4673115.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,Lancaster,Mantua,duck,conventional,15538,445671.3949,4682043.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,Blair,Tabernacle,chicken,broiler_2,2137,398002.7205,4638387.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,Fulton,Falls,chicken,broiler_2,1407,430417.6347,4623775.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,Lancaster,Raritan,chicken,broiler_2,1068,424102.0215,4694745.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,Blair,Quinton,duck,conventional,13670,400958.4365,4653340.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,Indiana,Wharton,duck,conventional,15122,463728.3097,4689083.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,Blair,Walpack,duck,conventional,13610,409332.2894,4642628.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,Fulton,Verona,duck,organic,609,414302.581,4623183.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,Blair,Jefferson,duck,conventional,16418,400663.4935,4674540.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,Allegheny,Marion,chicken,broiler_1,4260,456994.4189,4661729.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,Allegheny,Marion,duck,organic,1057,455790.9695,4659666.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,Blair,New Britain,duck,conventional,15373,399691.7344,4656390.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,Lancaster,Lansdale,duck,organic,1009,422160.4554,4683148.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,Allegheny,Oldmans,chicken,broiler_2,1502,459919.6992,4653901.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,Blair,Vineland,chicken,broiler_1,7048,394041.3011,4665467.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,Fulton,Hilltown,duck,organic,861,417232.4654,4673634.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,Lancaster,Emerson,chicken,broiler_2,1349,434160.5665,4681160.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,Allegheny,Long Hill,duck,conventional,16101,461296.4686,4666090.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,Fulton,Byram,chicken,broiler_1,4814,432896.8503,4637987.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,Allegheny,Leonia,chicken,broiler_2,1381,457939.9976,4682847.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,Fulton,Little Egg Harbor,chicken,broiler_2,997,436130.828,4633879.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,Fulton,Byram,chicken,broiler_2,2121,432792.3698,4636540.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,Fulton,Mountain Lakes,chicken,broiler_2,2071,410241.2476,4675835.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,Allegheny,Lacey,chicken,broiler_2,1176,467498.6347,4674739.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,Indiana,Lakewood,duck,conventional,16586,455042.6638,4686262.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,Fulton,Alpha,chicken,broiler_1,4201,411152.4479,4634599.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,Susquehanna,Cranford,duck,conventional,14547,449346.8388,4631929.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,Blair,New Britain,duck,conventional,16533,398426.7768,4656238.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,Lancaster,Branchville,duck,conventional,13821,445229.6662,4690852.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,Lancaster,Union Beach,duck,conventional,13659,431961.1987,4687752.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,Allegheny,Leonia,duck,conventional,15771,460479.3068,4684416.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,Blair,New Britain,duck,conventional,16108,394286.4485,4660451.372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,Fulton,Byram,chicken,broiler_2,907,431347.5951,4638960.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,Blair,Jefferson,chicken,broiler_2,1579,404002.8729,4671125.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,Blair,Branchburg,chicken,broiler_1,5001,402752.3609,4680627.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,Fulton,Verona,duck,conventional,13878,419404.0116,4621432.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,Allegheny,Long Hill,chicken,broiler_2,1512,455112.1984,4670097.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,Lancaster,Carneys Point,duck,conventional,15555,440776.7819,4685077.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,Fulton,Mountain Lakes,chicken,broiler_2,1830,405603.6928,4669899.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,Lancaster,Tuckerton,duck,conventional,16045,406105.6185,4682459.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,Blair,Jefferson,duck,organic,563,397103.3974,4676601.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,Lancaster,Tuckerton,chicken,broiler_2,1424,410616.3353,4688120.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,Allegheny,Burlington,chicken,broiler_2,1127,449563.3366,4658650.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,Blair,Walpack,chicken,broiler_2,763,406873.8536,4630094.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,Fulton,Verona,duck,conventional,14136,416303.6448,4626507.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,Blair,Harmony,chicken,broiler_2,1198,395525.6332,4647624.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,Lancaster,Raritan,chicken,broiler_2,2430,428701.2528,4692930.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,Blair,Branchburg,chicken,broiler_2,1913,402989.8143,4678644.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,Lancaster,Raritan,chicken,broiler_1,5521,430439.5104,4692392.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,Allegheny,Orange Village,duck,conventional,15635,442539.4239,4640876.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,Allegheny,Long Hill,duck,conventional,14672,464711.2574,4665891.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Blair,Branchburg,duck,organic,853,399923.1495,4677112.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,Blair,Denville,duck,conventional,17199,392733.1026,4664119.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,Lancaster,Kearny,duck,conventional,13250,408205.3285,4690424.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,Allegheny,Princeton,duck,conventional,13570,446452.9786,4642989.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,Blair,Quinton,chicken,broiler_2,1902,401368.0501,4653900.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Lancaster,Tuckerton,chicken,broiler_1,6678,407957.748,4688427.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Blair,Carlstadt,chicken,broiler_2,1141,406297.5818,4659972.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
